run_id	query_id	surface	rank	title	doi	year	journal	url	relation_score	relation_evidence_type	relation_quote	value_score	negative_flag	raw_record_path
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	6	Possessing potential weapons (still) heightens anger perception: Replicating and extending a test of error management theory	10.1371/journal.pone.0326446	2025	PLOS One	https://doi.org/10.1371/journal.pone.0326446	4	abstract_direct_replication	be both higher in state anger and more anger-prone, relative to individuals holding control objects. Here, we conduct a direct replication of one such study examining these effects [13] and exploratorily test whether friends of an individual possessing a potentially lethal tool are also perceived as angrier—and hence more dangerous—in a “reverse-halo” effe	1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	7	Is serotonin transporter brain binding associated with the cortisol awakening response? An independent non-replication	10.1371/journal.pone.0290663	2023	PLOS ONE	https://doi.org/10.1371/journal.pone.0290663	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	8	Probabilistic forecasting of replication studies	10.1371/journal.pone.0231416	2020	PLOS ONE	https://doi.org/10.1371/journal.pone.0231416	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	9	Measuring Effects of Metaphor in a Dynamic Opinion Landscape	10.1371/journal.pone.0133939	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0133939	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	10	Direct and Conceptual Replications of Burgmer & Englich (2012): Power May Have Little to No Effect on Motor Performance	10.1371/journal.pone.0140806	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0140806	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	11	Measuring objectification through the Body Inversion Paradigm: Methodological issues	10.1371/journal.pone.0229161	2020	PLOS ONE	https://doi.org/10.1371/journal.pone.0229161	4	abstract_direct_replication	might potentially be a useful cognitive measure of objectification. We conducted three studies. Study 1 (N = 101) is a direct replication of Bernard et al.’s study: participants were presented with the same photos of sexualized male and female targets used in the original research. Study 2a (N = 100) is a conceptual replication: we used different images o	1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	12	The influence of prosocial priming on visual perspective taking and automatic imitation	10.1371/journal.pone.0198867	2019	PLOS ONE	https://doi.org/10.1371/journal.pone.0198867	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	13	Being accurate about accuracy in verbal deception detection	10.1371/journal.pone.0220228	2019	PLOS ONE	https://doi.org/10.1371/journal.pone.0220228	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	14	Does sleep protect memories against interference? A failure to replicate	10.1371/journal.pone.0220419	2020	PLOS ONE	https://doi.org/10.1371/journal.pone.0220419	5	title_exact_replication	Does sleep protect memories against interference? A failure to replicate	1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	15	Bayesian evaluation of effect size after replicating an original study	10.1371/journal.pone.0175302	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0175302	-5	same_data_or_review_negative		2	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	16	No Reliable Association between Runs of Homozygosity and Schizophrenia in a Well-Powered Replication Study	10.1371/journal.pgen.1006343	2016	PLOS Genetics	https://doi.org/10.1371/journal.pgen.1006343	4	abstract_failed_replication	Genomics Consortium (n = 39,830). Using the same ROH calling thresholds and procedures as Keller et al. (2012), we were unable to replicate the significant association between ROH burden and schizophrenia in the independent PGC phase II data, although the effect was in the predicted direction, and the combined (original + replication) dataset yielded an att	0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	17	The Influence of Partner-Specific Memory Associations on Picture Naming: A Failure to Replicate Horton (2007)	10.1371/journal.pone.0109035	2014	PLoS ONE	https://doi.org/10.1371/journal.pone.0109035	5	title_exact_replication	The Influence of Partner-Specific Memory Associations on Picture Naming: A Failure to Replicate Horton (2007)	0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	18	Tracking the Unconscious Generation of Free Decisions Using UItra-High Field fMRI	10.1371/journal.pone.0021612	2011	PLoS ONE	https://doi.org/10.1371/journal.pone.0021612	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	19	Mortality is associated with inflammation, anemia, specific diseases and treatments, and molecular markers	10.1371/journal.pone.0175909	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0175909	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__direct_re_0016__plos	plos	20	A Room with a Viewpoint Revisited: Descriptive Norms and Hotel Guests' Towel Reuse Behavior	10.1371/journal.pone.0104086	2014	PLoS ONE	https://doi.org/10.1371/journal.pone.0104086	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_direct_re_0016_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__effect_si_0017__europepmc	europepmc	1	Evaluating the applicability of replication success metrics in animal-to-human translation: A simulation study	10.1101/2025.11.07.25339757	2025		https://doi.org/10.1101/2025.11.07.25339757	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_effect_si_0017_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__effect_si_0017__europepmc	europepmc	2	Who Likes Extraverts? Testing the Interplay Between Perceiver Needs and Target Appearance in Impression Formation.	10.5334/irsp.996	2026		https://doi.org/10.5334/irsp.996	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_effect_si_0017_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__effect_si_0017__europepmc	europepmc	3	When Do Interaction/Moderation Effects Stabilize in Linear Regression?	10.1177/25152459251407860	2026		https://doi.org/10.1177/25152459251407860	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_effect_si_0017_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__effect_si_0017__europepmc	europepmc	4	Under my umbrella: Rating scales obscure statistical power and effect size heterogeneity.	10.3758/s13428-025-02879-w	2025		https://doi.org/10.3758/s13428-025-02879-w	0	no_relation_evidence		3	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_effect_si_0017_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__effect_si_0017__europepmc	europepmc	5	Statistical Power in Musculoskeletal Research: A Meta-Review of 266 Randomised Controlled Trials.	10.1186/s40798-025-00908-8	2025		https://doi.org/10.1186/s40798-025-00908-8	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_effect_si_0017_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__effect_si_0017__europepmc	europepmc	6	Cognitive functions and skill level in Brazilian Jiu-Jitsu: an exploratory study using virtual reality.	10.3389/fspor.2025.1738534	2025		https://doi.org/10.3389/fspor.2025.1738534	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_effect_si_0017_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__effect_si_0017__europepmc	europepmc	7	On the replicability of physiological responses.	10.1242/jeb.250363	2026		https://doi.org/10.1242/jeb.250363	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_effect_si_0017_europepmc.json
