source_side_target_id	figure1_individual_study_id	study_dedupe_key	study_dedupe_method	dedupe_confidence	pair_chase_task_id	figure1_replication_pair_id	current_plot_rule_status	current_plot_rule_blockers	included_in_current_figure1	side	represented_title	represented_doi	represented_value_D	represented_value_N	strict_result_check_id	source_family_key	source_family_label	side_source_object_route	side_source_object_priority	target_source_object_seed_url	side_search_query	pair_relation_search_query	needed_verbatim_fields	pair_chase_priority	pair_chase_route	created_at
figure1_source_side_578a12c5a3416305	figure1_individual_study_d8e9db957a3d8a5f	url:https://osf.io/v8vft	url	medium	figure1_pair_chase_9130a4990c6efdb9	fig1_pair_94506b6932dd19c3	included_by_current_figure1_dn_rule		true	replication	https://osf.io/v8vft/		0.44580307154676424	150.0		osc_2015	OSC 2015	url_source_object_acquisition	S1	https://osf.io/v8vft/	https://osf.io/v8vft/	"""Selective exposure and information quantity: How different information quantities moderate decision makers' preference for consistent and inconsistent information."" https://osf.io/v8vft/ replication original effect sample size"	Mirror the represented source URL and extract verbatim D/N text if it is value-bearing.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_991fa11039911634	figure1_individual_study_d80e2b0bf4c38484	url:https://osf.io/vmipw	url	medium	figure1_pair_chase_ada25745346a08f0	fig1_pair_e3ad57838b6f0d81	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	https://osf.io/vmipw/		2.498827310821621	32.0		osc_2015	OSC 2015	url_source_object_acquisition	S1	https://osf.io/vmipw/	https://osf.io/vmipw/	"""Across-notation automatic numerical processing."" https://osf.io/vmipw/ replication original effect sample size"	Mirror the represented source URL and extract verbatim D/N text if it is value-bearing.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_7e72eafabb01d60f	figure1_individual_study_efacd44e3a00ef97	url:https://osf.io/vmz2e	url	medium	figure1_pair_chase_f764c01f4a655050	fig1_pair_eb35fdfe9c7d0f70	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	https://osf.io/vmz2e/		1.8627936005184977	24.0		osc_2015	OSC 2015	url_source_object_acquisition	S1	https://osf.io/vmz2e/	https://osf.io/vmz2e/	"""An attention-based associative account of adjacent and nonadjacent dependency learning."" https://osf.io/vmz2e/ replication original effect sample size"	Mirror the represented source URL and extract verbatim D/N text if it is value-bearing.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_bd89f76c050da635	figure1_individual_study_e2eb6c31f488f554	url:https://osf.io/vnsqg	url	medium	figure1_pair_chase_5b2485ec1d773188	fig1_pair_a7e3c2ac1c5467f9	included_by_current_figure1_dn_rule		true	replication	https://osf.io/vnsqg/		0.08861942962239727	125.0		osc_2015	OSC 2015	url_source_object_acquisition	S1	https://osf.io/vnsqg/	https://osf.io/vnsqg/	"""Keeping one's distance: The influence of spatial distance cues on affect and evaluation."" https://osf.io/vnsqg/ replication original effect sample size"	Mirror the represented source URL and extract verbatim D/N text if it is value-bearing.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_91b19c570247aa3e	figure1_individual_study_b75e23e14c1eaa94	url:https://osf.io/vwnit	url	medium	figure1_pair_chase_6931aac04746ed66	fig1_pair_f3a202d71301d25d	included_by_current_figure1_dn_rule		true	replication	https://osf.io/vwnit/		0.5255382724118793	22.0		osc_2015	OSC 2015	url_source_object_acquisition	S1	https://osf.io/vwnit/	https://osf.io/vwnit/	"""Head up, foot down: Object words orient attention to the objects' typical location."" https://osf.io/vwnit/ replication original effect sample size"	Mirror the represented source URL and extract verbatim D/N text if it is value-bearing.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_36cca9e6915805ca	figure1_individual_study_4169d81f324594a5	url:https://osf.io/vy1bc	url	medium	figure1_pair_chase_3572b9f5ef4681fb	fig1_pair_f1eb1897b69585c1	included_by_current_figure1_dn_rule		true	replication	https://osf.io/vy1bc/		0.060999428047954045	88.0		osc_2015	OSC 2015	url_source_object_acquisition	S1	https://osf.io/vy1bc/	https://osf.io/vy1bc/	"""Increasing and decreasing motor and cognitive output: A model of general action and inaction goals."" https://osf.io/vy1bc/ replication original effect sample size"	Mirror the represented source URL and extract verbatim D/N text if it is value-bearing.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_6589922eebbe7bc1	figure1_individual_study_a4fa4929e27043b9	url:https://osf.io/wkgpq	url	medium	figure1_pair_chase_d43d61b7dc404c7a	fig1_pair_b6db727ca9f8369f	included_by_current_figure1_dn_rule		true	replication	https://osf.io/wkgpq/		0.15385458435809027	75.0		osc_2015	OSC 2015	url_source_object_acquisition	S1	https://osf.io/wkgpq/	https://osf.io/wkgpq/	"""Individual differences in the regulation of intergroup bias: The role of conflict monitoring and neural signals for control."" https://osf.io/wkgpq/ replication original effect sample size"	Mirror the represented source URL and extract verbatim D/N text if it is value-bearing.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_534658d54c2f2ec7	figure1_individual_study_9309e015fe36e342	url:https://osf.io/xse7q	url	medium	figure1_pair_chase_d9eedeeeeca6c5b4	fig1_pair_89a2ee3ab742dd3c	included_by_current_figure1_dn_rule		true	replication	https://osf.io/xse7q/		0.20433263316491404	141.0		osc_2015	OSC 2015	url_source_object_acquisition	S1	https://osf.io/xse7q/	https://osf.io/xse7q/	"""A needs-based model of reconciliation: Satisfying the differential emotional needs of victim and perpetrator as a key to promoting reconciliation."" https://osf.io/xse7q/ replication original effect sample size"	Mirror the represented source URL and extract verbatim D/N text if it is value-bearing.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_4523db8943a45403	figure1_individual_study_28703d3832a314c0	url:https://osf.io/xtsq6	url	medium	figure1_pair_chase_48c60adf9afc0cf1	fig1_pair_3e43050f8e8deb2f	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	https://osf.io/xtsq6/		0.08435513971832513	83.0		osc_2015	OSC 2015	url_source_object_acquisition	S1	https://osf.io/xtsq6/	https://osf.io/xtsq6/	"""A social functional approach to emotions in bargaining: when communicating anger pays and when it backfires."" https://osf.io/xtsq6/ replication original effect sample size"	Mirror the represented source URL and extract verbatim D/N text if it is value-bearing.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_2082de744a6a060e	figure1_individual_study_086e2646bad77a34	url:https://osf.io/yaeu7	url	medium	figure1_pair_chase_f6c1760957a49dea	fig1_pair_0b77b1799270f01b	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	https://osf.io/yaeu7/		1.7231753633717235	32.0		osc_2015	OSC 2015	url_source_object_acquisition	S1	https://osf.io/yaeu7/	https://osf.io/yaeu7/	"""Age-related changes in the episodic simulation of future events"" https://osf.io/yaeu7/ replication original effect sample size"	Mirror the represented source URL and extract verbatim D/N text if it is value-bearing.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_4ef886056d843881	figure1_individual_study_220720206e7b2770	url:https://osf.io/yuybh	url	medium	figure1_pair_chase_f802ae87ab2489f2	fig1_pair_11bcc781f4d464fe	included_by_current_figure1_dn_rule		true	replication	https://osf.io/yuybh/		0.12364995201050735	78.0		osc_2015	OSC 2015	url_source_object_acquisition	S1	https://osf.io/yuybh/	https://osf.io/yuybh/	"""Creating social connection through inferential reproduction: Loneliness and perceived agency in gadgets, gods, and greyhounds."" https://osf.io/yuybh/ replication original effect sample size"	Mirror the represented source URL and extract verbatim D/N text if it is value-bearing.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_4d3092dda2cc355b	figure1_individual_study_3b63b29d9988fe65	title:rand et al intuitive cooperation	title	low	figure1_pair_chase_cacbbdc68c0824bc	fig1_pair_2c83d0731dc95a24	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	original	Rand et al intuitive cooperation		0.4	343.0		registered_replication_reports	Registered Replication Reports	title_source_object_search	S2		"""Rand et al intuitive cooperation"" effect size sample size"	"""Rand et al intuitive cooperation"" ""Rand et al intuitive cooperation (Espin lab)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_66b3b0052c762b3c	figure1_individual_study_3b63b29d9988fe65	title:rand et al intuitive cooperation	title	low	figure1_pair_chase_bca92549b6411c4c	fig1_pair_382483f1372d8995	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	original	Rand et al intuitive cooperation		0.4	343.0		registered_replication_reports	Registered Replication Reports	title_source_object_search	S2		"""Rand et al intuitive cooperation"" effect size sample size"	"""Rand et al intuitive cooperation"" ""Rand et al intuitive cooperation (Ferreira-Santos lab)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_006e7d1d8a842149	figure1_individual_study_3b63b29d9988fe65	title:rand et al intuitive cooperation	title	low	figure1_pair_chase_06796ae9d71d2054	fig1_pair_4ddbe7d4b17e1c5f	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	original	Rand et al intuitive cooperation		0.4	343.0		registered_replication_reports	Registered Replication Reports	title_source_object_search	S2		"""Rand et al intuitive cooperation"" effect size sample size"	"""Rand et al intuitive cooperation"" ""Rand et al intuitive cooperation (Wollbrant lab)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_60db0309eefd7456	figure1_individual_study_3b63b29d9988fe65	title:rand et al intuitive cooperation	title	low	figure1_pair_chase_9bd5e18d436ae85d	fig1_pair_52d8f882773c39b8	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	original	Rand et al intuitive cooperation		0.4	343.0		registered_replication_reports	Registered Replication Reports	title_source_object_search	S2		"""Rand et al intuitive cooperation"" effect size sample size"	"""Rand et al intuitive cooperation"" ""Rand et al intuitive cooperation (Srinivasan lab)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_8acf03b59893c5b7	figure1_individual_study_3b63b29d9988fe65	title:rand et al intuitive cooperation	title	low	figure1_pair_chase_c7a1de9f5ecf96f8	fig1_pair_575e95f34c492d49	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	original	Rand et al intuitive cooperation		0.4	343.0		registered_replication_reports	Registered Replication Reports	title_source_object_search	S2		"""Rand et al intuitive cooperation"" effect size sample size"	"""Rand et al intuitive cooperation"" ""Rand et al intuitive cooperation (Hauser lab)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_7fe9aee051b4c073	figure1_individual_study_3b63b29d9988fe65	title:rand et al intuitive cooperation	title	low	figure1_pair_chase_6385ae7ae1eaca76	fig1_pair_7c73aad05b696388	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	original	Rand et al intuitive cooperation		0.4	343.0		registered_replication_reports	Registered Replication Reports	title_source_object_search	S2		"""Rand et al intuitive cooperation"" effect size sample size"	"""Rand et al intuitive cooperation"" ""Rand et al intuitive cooperation (Salomon lab)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_1d136f73d2fe573e	figure1_individual_study_3b63b29d9988fe65	title:rand et al intuitive cooperation	title	low	figure1_pair_chase_c629e6d1d19b507b	fig1_pair_7ff2bd6ec1922276	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	original	Rand et al intuitive cooperation		0.4	343.0		registered_replication_reports	Registered Replication Reports	title_source_object_search	S2		"""Rand et al intuitive cooperation"" effect size sample size"	"""Rand et al intuitive cooperation"" ""Rand et al intuitive cooperation (Wills lab)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_054c867f76b7a900	figure1_individual_study_3b63b29d9988fe65	title:rand et al intuitive cooperation	title	low	figure1_pair_chase_133c420a95349a32	fig1_pair_8cbd7ddc0bbaca91	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	original	Rand et al intuitive cooperation		0.4	343.0		registered_replication_reports	Registered Replication Reports	title_source_object_search	S2		"""Rand et al intuitive cooperation"" effect size sample size"	"""Rand et al intuitive cooperation"" ""Rand et al intuitive cooperation (Trueblood lab)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_2736f90b11423406	figure1_individual_study_3b63b29d9988fe65	title:rand et al intuitive cooperation	title	low	figure1_pair_chase_98cef73377deee4a	fig1_pair_90b8b540cad198f3	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	original	Rand et al intuitive cooperation		0.4	343.0		registered_replication_reports	Registered Replication Reports	title_source_object_search	S2		"""Rand et al intuitive cooperation"" effect size sample size"	"""Rand et al intuitive cooperation"" ""Rand et al intuitive cooperation (Pagà lab)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_fa63f43deacc37a0	figure1_individual_study_3b63b29d9988fe65	title:rand et al intuitive cooperation	title	low	figure1_pair_chase_901ed1a7d0ea27ee	fig1_pair_95422a3a660f774f	included_by_current_figure1_dn_rule		true	original	Rand et al intuitive cooperation		0.4	343.0		registered_replication_reports	Registered Replication Reports	title_source_object_search	S2		"""Rand et al intuitive cooperation"" effect size sample size"	"""Rand et al intuitive cooperation"" ""RRR Bouwmeester 2017"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
