candidate_id	result_id	represented_source_id	route_module	route_family	input_primary_doi	input_pmid	input_pmcid	input_nct	input_title	input_first_author	input_year	query_used	api_url	api_record_id	api_record_json_path	candidate_url	candidate_final_url	candidate_repository	candidate_object_type_guess	candidate_relation_type	candidate_doi	candidate_pmid	candidate_pmcid	candidate_title	candidate_authors	candidate_year	candidate_license	candidate_access_status	download_attempted	http_status	mime_type	content_length	local_path	sha256	extracted_text_path	doi_in_candidate_text	pmid_in_candidate_text	pmcid_in_candidate_text	title_similarity	author_year_match	identity_decision	identity_reason	evidence_scale_candidate	failure_code	failure_detail	created_at
cand_ee575c0daefa	sr_2eb0fc250a2a	work_title_violent_offending_and_victimization_in_adolescence_social_network	core_fulltext_url	core	10.1111/1745-9125.12112				Violent Offending And Victimization In Adolescence: Social Network Mechanisms And Homophily*			10.1111/1745-9125.12112	https://api.core.ac.uk/v3/search/works	214596826		http://onlinelibrary.wiley.com/wol1/doi/10.1111/1745-9125.12112/fullpdf	https://onlinelibrary.wiley.com/wol1/doi/10.1111/1745-9125.12112/fullpdf	onlinelibrary.wiley.com	full_article_html	core_work_or_output_match	10.1111/1745-9125.12112			VIOLENT OFFENDING AND VICTIMIZATION IN ADOLESCENCE: SOCIAL NETWORK MECHANISMS AND HOMOPHILY*				http_403_blocked	true	403	text/html; charset=UTF-8	5811				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_73b760010bcd	sr_d5187cb33c19	work_doi_10_1002_acp_1376	crossref_fulltext_link	crossref	10.1002/acp.1376				Eyewitness memory following discussion: using the MORI technique with a Western sample			10.1002/acp.1376	https://api.crossref.org/works/10.1002/acp.1376?mailto=rexdouglass%40gmail.com	10.1002/acp.1376		https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Facp.1376	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Facp.1376	api.wiley.com	unknown_candidate	primary_identifier_or_repository_route								unknown_or_non_article_bytes	true	400	text/plain	0				false			0.0		not_accepted		no_promotion	unknown_or_non_article_bytes		2026-05-01T16:30:36.659857+00:00
cand_cdbad838e737	sr_d5187cb33c19	work_doi_10_1002_acp_1376	openalex_location_url	openalex	10.1002/acp.1376				Eyewitness memory following discussion: using the MORI technique with a Western sample			10.1002/acp.1376	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1002%2Facp.1376?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W1983681537		http://hdl.handle.net/20.500.11937/43888	https://curate.curtin.edu.au/articles/Eyewitness_Memory_Following_Discussion_Using_the_MORI_Technique_with_a_Western_Sample/31605763	curate.curtin.edu.au	full_article_html	openalex_title_or_doi_match	10.1002/acp.1376			Eyewitness memory following discussion: using the MORI technique with a Western sample				html_not_full_article	true	202	text/html; charset=UTF-8	2009		baf11eeb4288c26a6764c3cbd5da8dfb64086be422b1f93b2901cf8f97f5137d		false			0.0		reject_not_full_article_text	html_landing_or_too_short_words=148_body_terms=0	reject_no_promotion	html_not_full_article	html_landing_or_too_short_words=148_body_terms=0	2026-05-01T16:30:36.659857+00:00
cand_d506e177f447	sr_b35dc7490583	work_title_locating_supreme_court_opinions_in_doctrine_space	crossref_fulltext_link	crossref	10.1111/j.1540-5907.2010.00470.x				Locating Supreme Court Opinions in Doctrine Space			10.1111/j.1540-5907.2010.00470.x	https://api.crossref.org/works/10.1111/j.1540-5907.2010.00470.x?mailto=rexdouglass%40gmail.com	10.1111/j.1540-5907.2010.00470.x		https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1540-5907.2010.00470.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1540-5907.2010.00470.x	api.wiley.com	unknown_candidate	primary_identifier_or_repository_route								unknown_or_non_article_bytes	true	400	text/plain	0				false			0.0		not_accepted		no_promotion	unknown_or_non_article_bytes		2026-05-01T16:30:36.659857+00:00
cand_37dd66a9997f	sr_629af99106ba	work_title_loyal_rebels_a_test_of_the_normative_conflict_model_of_constructiv	crossref_fulltext_link	crossref	10.1002/job.2194				Loyal Rebels? A Test Of The Normative Conflict Model Of Constructive Deviance			10.1002/job.2194	https://api.crossref.org/works/10.1002/job.2194?mailto=rexdouglass%40gmail.com	10.1002/job.2194		https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fjob.2194	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fjob.2194	api.wiley.com	unknown_candidate	primary_identifier_or_repository_route								unknown_or_non_article_bytes	true	400	text/plain	0				false			0.0		not_accepted		no_promotion	unknown_or_non_article_bytes		2026-05-01T16:30:36.659857+00:00
cand_fa5de8ae5eb9	sr_505408ec5cfe	work_title_gottfredson_g_d_jones_e_m_holland_j_l_1993_personality_and_vocatio	crossref_fulltext_link	crossref	10.1037/0022-0167.40.4.518				Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524.			10.1037/0022-0167.40.4.518	https://api.crossref.org/works/10.1037/0022-0167.40.4.518?mailto=rexdouglass%40gmail.com	10.1037/0022-0167.40.4.518		http://psycnet.apa.org/journals/cou/40/4/518.pdf	http://psycnet.apa.org/journals/cou/40/4/518.pdf	psycnet.apa.org	full_article_pdf	primary_identifier_or_repository_route								http_403_blocked	true	403	text/html	854				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_c8c201d3e956	sr_505408ec5cfe	work_title_gottfredson_g_d_jones_e_m_holland_j_l_1993_personality_and_vocatio	core_fulltext_url	core	10.1037/0022-0167.40.4.518				Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524.			10.1037/0022-0167.40.4.518	https://api.core.ac.uk/v3/search/works	19980471		http://eprints.ioe.ac.uk/10087/		eprints.ioe.ac.uk	unknown_candidate	core_work_or_output_match	10.1037/0022-0167.40.4.518			Personality and vocational interests: The relation of Holland's six interest dimensions to five robust dimensions of personality				request_error	true			0				false			0.0		not_accepted		no_promotion	request_error		2026-05-01T16:30:36.659857+00:00
cand_9e5cb283a436	sr_459c73f90a3d	work_title_the_iraq_coalition_of_thewilling_and_politically_able_party_system	crossref_fulltext_link	crossref	10.1111/j.1540-5907.2012.00627.x				The Iraq Coalition of theWilling and (Politically) Able: Party Systems, the Press, and Public Influence on Foreign Policy			10.1111/j.1540-5907.2012.00627.x	https://api.crossref.org/works/10.1111/j.1540-5907.2012.00627.x?mailto=rexdouglass%40gmail.com	10.1111/j.1540-5907.2012.00627.x		https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1540-5907.2012.00627.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1540-5907.2012.00627.x	api.wiley.com	unknown_candidate	primary_identifier_or_repository_route								unknown_or_non_article_bytes	true	400	text/plain	0				false			0.0		not_accepted		no_promotion	unknown_or_non_article_bytes		2026-05-01T16:30:36.659857+00:00
cand_19545d7fbdd8	sr_459c73f90a3d	work_title_the_iraq_coalition_of_thewilling_and_politically_able_party_system	core_fulltext_url	core	10.1111/j.1540-5907.2012.00627.x				The Iraq Coalition of theWilling and (Politically) Able: Party Systems, the Press, and Public Influence on Foreign Policy			10.1111/j.1540-5907.2012.00627.x	https://api.core.ac.uk/v3/search/works	110958951		http://onlinelibrary.wiley.com/wol1/doi/10.1111/j.1540-5907.2012.00627.x/fullpdf	https://onlinelibrary.wiley.com/wol1/doi/10.1111/j.1540-5907.2012.00627.x/fullpdf	onlinelibrary.wiley.com	full_article_html	core_work_or_output_match	10.1111/j.1540-5907.2012.00627.x			The Iraq Coalition of the Willing and				http_403_blocked	true	403	text/html; charset=UTF-8	5859				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_b2775334f4ec	sr_dc8fc4fdac47	work_title_miron_1986	core_fulltext_url	core					Miron (1986)			Miron (1986)	https://api.core.ac.uk/v3/search/works	158023492		https://fis.uni-bamberg.de/handle/uniba/22805	https://fis.uni-bamberg.de/entities/publication/ae89f896-12bc-45dc-aa5a-ea4cc8e5f25c	fis.uni-bamberg.de	full_article_html	core_work_or_output_match				Tiktin, Hariton, Rumänisch-deutsches Wörterbuch. - 2., überarb. und erg. Aufl. v. Paul Miron : Wiesbaden, 1986 - 1988				full_article_text_obtained	true	200	text/html; charset=utf-8	989998	data/cache/full_article_text_acquisition/sample_300/sr_dc8fc4fdac47__core_fulltext_url__be3599e5ea1c.html	e0d402ee2b00dd3bcd822f0d25a650158d7224b8c44f8bef6af2803ee9253d01		false			1.0		accepted_full_article_text	resolver relation/version route to primary source and title token coverage 1.0	level5_candidate_full_article	full_article_text_obtained	resolver relation/version route to primary source and title token coverage 1.0	2026-05-01T16:30:36.659857+00:00
cand_5b2b8698d4c0	sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	crossref_fulltext_link	crossref	10.1177/00104140251381745				Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows			10.1177/00104140251381745	https://api.crossref.org/works/10.1177/00104140251381745?mailto=rexdouglass%40gmail.com	10.1177/00104140251381745		https://journals.sagepub.com/doi/pdf/10.1177/00104140251381745	https://journals.sagepub.com/doi/pdf/10.1177/00104140251381745	journals.sagepub.com	full_article_html	primary_identifier_or_repository_route	10.1177/00104140251381745							http_403_blocked	true	403	text/html; charset=UTF-8	5766				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_e18cd2031877	sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	crossref_fulltext_link	crossref	10.1177/00104140251381745				Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows			10.1177/00104140251381745	https://api.crossref.org/works/10.1177/00104140251381745?mailto=rexdouglass%40gmail.com	10.1177/00104140251381745		https://journals.sagepub.com/doi/full-xml/10.1177/00104140251381745	https://journals.sagepub.com/doi/full-xml/10.1177/00104140251381745	journals.sagepub.com	full_article_html	primary_identifier_or_repository_route	10.1177/00104140251381745							http_403_blocked	true	403	text/html; charset=UTF-8	5802				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_137a3d1615ce	sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	crossref_fulltext_link	crossref	10.1093/jopart/mut017				Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers			10.1093/jopart/mut017	https://api.crossref.org/works/10.1093/jopart/mut017?mailto=rexdouglass%40gmail.com	10.1093/jopart/mut017		http://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	https://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	academic.oup.com	full_article_pdf	primary_identifier_or_repository_route								http_403_blocked	true	403	text/html; charset=UTF-8	10155				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_af7f8cb09792	sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	openalex_location_url	openalex	10.1093/jopart/mut017				Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers			10.1093/jopart/mut017	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1093%2Fjopart%2Fmut017?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W2144822299		https://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	https://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	academic.oup.com	full_article_pdf	openalex_title_or_doi_match	10.1093/jopart/mut017			Third-Party Governance and Performance Measurement: A Case Study of Publicly Funded Private School Vouchers				http_403_blocked	true	403	text/html; charset=UTF-8	5798				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_cdd0068781ac	sr_f322cf6db3fd	work_title_jap_69_2_214	crossref_fulltext_link	crossref	10.1037/0021-9010.69.2.214				JAP-69-2-214			10.1037/0021-9010.69.2.214	https://api.crossref.org/works/10.1037/0021-9010.69.2.214?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.69.2.214		http://psycnet.apa.org/journals/apl/69/2/214.pdf	http://psycnet.apa.org/journals/apl/69/2/214.pdf	psycnet.apa.org	full_article_pdf	primary_identifier_or_repository_route								http_403_blocked	true	403	text/html	854				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_ce7f1dd934e7	sr_60c2a469e71e	work_title_jap_81_5_587	crossref_fulltext_link	crossref	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037/0021-9010.81.5.587	https://api.crossref.org/works/10.1037/0021-9010.81.5.587?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.81.5.587		http://psycnet.apa.org/journals/apl/81/5/587.pdf	http://psycnet.apa.org/journals/apl/81/5/587.pdf	psycnet.apa.org	full_article_pdf	primary_identifier_or_repository_route								http_403_blocked	true	403	text/html	851				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_6f2efcddd89b	sr_5cfe7da2c521	work_plot2_metabus_open_bosco_jap_66_6_706_3063	crossref_fulltext_link	crossref	10.1037/0021-9010.66.6.706				work_plot2_metabus_open_bosco_jap_66_6_706_3063			10.1037/0021-9010.66.6.706	https://api.crossref.org/works/10.1037/0021-9010.66.6.706?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.66.6.706		http://psycnet.apa.org/journals/apl/66/6/706.pdf	http://psycnet.apa.org/journals/apl/66/6/706.pdf	psycnet.apa.org	full_article_pdf	primary_identifier_or_repository_route								http_403_blocked	true	403	text/html	851				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_3cd478012f8b	sr_8ad55815e5fc	work_plot2_metabus_open_bosco_jap_79_4_535_3532	crossref_fulltext_link	crossref	10.1037/0021-9010.79.4.535				work_plot2_metabus_open_bosco_jap_79_4_535_3532			10.1037/0021-9010.79.4.535	https://api.crossref.org/works/10.1037/0021-9010.79.4.535?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.79.4.535		http://psycnet.apa.org/journals/apl/79/4/535.pdf	http://psycnet.apa.org/journals/apl/79/4/535.pdf	psycnet.apa.org	full_article_pdf	primary_identifier_or_repository_route								http_403_blocked	true	403	text/html	854				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_14aca87fbf1b	sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	crossref_fulltext_link	crossref	10.1093/esr/jcp038				Conflict And Housework: Does Country Context Matter?			10.1093/esr/jcp038	https://api.crossref.org/works/10.1093/esr/jcp038?mailto=rexdouglass%40gmail.com	10.1093/esr/jcp038		http://academic.oup.com/esr/article-pdf/26/5/557/1356609/jcp038.pdf	https://academic.oup.com/esr/article-pdf/26/5/557/1356609/jcp038.pdf	academic.oup.com	full_article_pdf	primary_identifier_or_repository_route								http_403_blocked	true	403	text/html; charset=UTF-8	5792				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_72e8a5f7d774	sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	openalex_location_url	openalex	10.1093/esr/jcp038				Conflict And Housework: Does Country Context Matter?			10.1093/esr/jcp038	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1093%2Fesr%2Fjcp038?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W1992245419		http://esr.oxfordjournals.org/cgi/content/short/jcp038v1	https://academic.oup.com/esr?statusCode=404&404;http://esr.oxfordjournals.org:80/cgi/content/short/jcp038v1	academic.oup.com	full_article_html	openalex_title_or_doi_match	10.1093/esr/jcp038			Conflict and Housework: Does Country Context Matter?				http_403_blocked	true	403	text/html; charset=UTF-8	6009				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_00b71ef563af	sr_be6f969d81a7	work_plot2_metabus_open_bosco_pp_54_3_669_4855	crossref_fulltext_link	crossref	10.1111/peps.2001.54.issue-3				work_plot2_metabus_open_bosco_pp_54_3_669_4855			10.1111/peps.2001.54.issue-3	https://api.crossref.org/works/10.1111/peps.2001.54.issue-3?mailto=rexdouglass%40gmail.com	10.1111/peps.2001.54.issue-3		http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2001.54.issue-3	http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2001.54.issue-3	api.wiley.com	unknown_candidate	primary_identifier_or_repository_route								unknown_or_non_article_bytes	true	400	text/plain	0				false			0.0		not_accepted		no_promotion	unknown_or_non_article_bytes		2026-05-01T16:30:36.659857+00:00
