source_result_id	result_label	source_family	source_directness	coding_status	local_evidence_path	local_evidence_sha256	local_evidence_kind	doi_list	pmid_list	pmcid_list	nct_list	url_list	aea_trial_list	dataverse_dvn_list	source_bib_key	source_bib_doi	source_bib_url	source_bib_title	source_bib_real_world_url	crossref_resolved_doi	crossref_resolved_title	crossref_score	crossref_title_similarity	crossref_resolution_method	crossref_resolution_status	crossref_query_url	primary_real_world_url	primary_real_world_url_basis	grounding_status	literal_number_status	number_verified_against_original_source	grounding_note	evidence_level	evidence_level_name	source_is_original	number_verified_by_us	represented_work_identified	source_is_external	requires_manual_review	conversion_verified
sr_bb35048cf955	intentional_disclosure: audience → privacy setting	Communication privacy SEM paths	replication_pair_source_row	coded_with_schema_gaps	data/raw/replication_projects/lead_harvest/communication_privacy_2025/osf_05__3-2_study2_vitak.R	e79b2531a4dd8d35e9d4f9a19ec628503a80635b6b78f428af4a6d8780dc1436	mirrored_replication_project	10.1080/08838151.2012.732140 | 10.1093/joc/jqaf007							masur2025privacy	10.1093/joc/jqaf007	https://doi.org/10.1093/joc/jqaf007	Privacy calculus, privacy paradox, and context collapse: A replication of three key studies in communication privacy research	https://doi.org/10.1093/joc/jqaf007						not_needed_or_not_attempted		https://doi.org/10.1080/08838151.2012.732140	doi	represented_work_identifier_in_source_row	literal_number_from_replication_project_table	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_160ac121ff32	Modified Bromage Score at 10 Minutes Post-injection	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT03993314	https://clinicaltrials.gov/study/NCT03993314			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT03993314	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_8ef41f574c02	Genetic variants at 2q24 are associated with susceptibility to type 2 diabetes.	gwas_catalog	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/gwas_catalog/gwas-catalog-download-associations-alt-full.tsv	d54e13c7e17b4809c5d57202a5c76b8315dc5beb6e154377255df1de550fc8d2	external_corpus_mirror		20418489						yengo2022	10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	A saturated map of common genetic variants associated with human height	https://doi.org/10.1038/s41586-022-05275-y						not_needed_or_not_attempted		https://pubmed.ncbi.nlm.nih.gov/20418489/	pmid	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_041065fd13e4	Complete Healing of the Persistent Epithelial Defect (PED) or Corneal Ulcer Defined by Central Reviewer	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT02227147	https://clinicaltrials.gov/study/NCT02227147			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT02227147	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_7e8fa5f6115f	Genome-wide association and pathway analysis of left ventricular function after anthracycline exposure in adults.	gwas_catalog	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/gwas_catalog/gwas-catalog-download-associations-alt-full.tsv	d54e13c7e17b4809c5d57202a5c76b8315dc5beb6e154377255df1de550fc8d2	external_corpus_mirror		28542097						yengo2022	10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	A saturated map of common genetic variants associated with human height	https://doi.org/10.1038/s41586-022-05275-y						not_needed_or_not_attempted		https://pubmed.ncbi.nlm.nih.gov/28542097/	pmid	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_e91cbb524953	Overall Survival	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT01212991	https://clinicaltrials.gov/study/NCT01212991			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT01212991	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_f6d9c3a25190	Time to First Moderate to Severe COPD Exacerbation or Early Drop-out Related to Worsening of COPD Symptoms	ClinicalTrials.gov phase-2+ primary randomized registry rows	raw_ctgov_registry_row	fully_coded	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT02238483	https://clinicaltrials.gov/study/NCT02238483			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT02238483	nct	registry_identifier_nct	literal_number_from_registry_mirror	yes	NCT registry row is treated as authoritative registry source for the literal result.	6	original_number_extracted	true	true	true	true	false	true
sr_3c4b03e17612	t(27)=2.71	Boyce student replication corpus	replication_pair_source_row	coded_with_schema_gaps	data/raw/replication_projects/boyce_student/boyce_2023_data.csv	f646d679a792f34dcbb7c1a3d221e2359bf7851ffa1299f9def8215dffa61170	mirrored_replication_project								boyce2023studentreplication	10.1098/rsos.231240	https://doi.org/10.1098/rsos.231240	Eleven years of student replication projects provide evidence on the correlates of replicability in psychology	https://doi.org/10.1098/rsos.231240	10.1177/0956797613494853	Aging 5 Years in 5 Minutes: The Effect of Taking a Memory Test on Older Adults' Subjective Age		1.000	boyce_target_lastauthor_year_manual_crossref	source_specific_high_confidence	Boyce student-replication corpus gives target_lastauthor_year=hughes2013; exact statistic search and PubMed/Crossref resolve the Hughes/Geraci/De Forrest article.	https://doi.org/10.1177/0956797613494853	crossref_doi	represented_work_source_specific_resolved	literal_number_from_replication_project_table	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_0e779c0101ec	Yuan_301	button_nord_neuroscience	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/button_nord_neuroscience/Effect_Sizes_opendata.xlsx	dbe8eb5e2fa6c7ed4cb6080360ee213acd34d1cea832d27feb847ca6fd0602db	external_corpus_mirror								button2013	10.1038/nrn3475	https://doi.org/10.1038/nrn3475	Power failure: why small sample size undermines the reliability of neuroscience	https://doi.org/10.1038/nrn3475		Meta-analysis of tau genetic polymorphism and sporadic progressive supranuclear palsy susceptibility.			button_nord_local_pmc_reference_lookup	source_specific_high_confidence	https://pmc.ncbi.nlm.nih.gov/articles/PMC5566862/#B78; Button/Nord workbook gives first-author label Yuan; mirrored PMC article reference list maps it to this reference. Scholar lookup: https://scholar.google.com/scholar_lookup?journal=Neural%20Regen%20Res&title=Meta-analysis%20of%20tau%20genetic%20polymorphism%20and%20sporadic%20progressive%20supranuclear%20palsy%20susceptibility&author=H%20Yuan&author=X%20Yang&author=H%20Kang&author=Y%20Cheng&author=H%20Ren&volume=6&publication_year=2011&pages=353-359&	https://pmc.ncbi.nlm.nih.gov/articles/PMC5566862/#B78	source_specific_reference_url	represented_work_source_specific_resolved	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_7eef079beb19	plot2::JAP-85-2-237	metaBUS open Bosco subset	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/metabus/Ver2-08_MasterDB_JAP-PPsych_1980-2010.xlsx	6ddc9c27ad135da96a982ed20004713fe4904741e34caee71828d7efbce9df1b	external_corpus_mirror								bosco2020metabus	10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	Advancing Meta-Analysis With Knowledge-Management Platforms: Using metaBUS in Psychology	https://doi.org/10.1177/2515245919882693	10.1037/0021-9010.85.2.237	Personality and job satisfaction: The mediating role of job characteristics.	27.484072		metabus_journal_volume_issue_page	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Journal+of+Applied+Psychology+2000.0+85+2+237	https://doi.org/10.1037/0021-9010.85.2.237	crossref_doi	represented_work_crossref_resolved	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_74bb31b5d242	Integration of Genome-Wide SNP Data and Gene-Expression Profiles Reveals Six Novel Loci and Regulatory Mechanisms for Amino Acids and Acylcarnitines in Whole Blood.	gwas_catalog	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/gwas_catalog/gwas-catalog-download-associations-alt-full.tsv	d54e13c7e17b4809c5d57202a5c76b8315dc5beb6e154377255df1de550fc8d2	external_corpus_mirror		26401656						yengo2022	10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	A saturated map of common genetic variants associated with human height	https://doi.org/10.1038/s41586-022-05275-y						not_needed_or_not_attempted		https://pubmed.ncbi.nlm.nih.gov/26401656/	pmid	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_a2e527fb29d6	Weijters et al. (2013)	SCORE analyst join	replication_pair_source_row	coded_with_schema_gaps	data/raw/corpus_candidates/score/orig_outcomes.csv	325b445d0a253342eb3d2d318aa4233bcca23c16866b5c1cc2733bab8f26478f	external_corpus_mirror	10.1086/670394							tyner2026	10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f\_v1	Investigating the replicability of the social and behavioural sciences	https://doi.org/10.31222/osf.io/b7x8f_v1						not_needed_or_not_attempted		https://doi.org/10.1086/670394	doi	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_5d73e18a9b1e	Looking on the Bright Side: Replicating the Association between Brightness and Positivity - 2 matched prereg result(s)	van den Akker matched preregistered-result paper medians	plot_row_only	coded_with_schema_gaps			missing								vanDenAkkerSelectiveHypothesis2023	10.1177/25152459231187988	https://doi.org/10.1177/25152459231187988	Selective Hypothesis Reporting in Psychology: Comparing Preregistrations and Corresponding Publications	https://doi.org/10.1177/25152459231187988	10.1525/collabra.168	Looking on the Bright Side: Replicating the Association between Brightness and Positivity		1.000	title_year_journal	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Looking+on+the+Bright+Side%3A+Replicating+the+Association+between+Brightness+and+Positivity+Collabra%3A+Psychology	https://doi.org/10.1525/collabra.168	crossref_doi	represented_work_crossref_resolved	literal_number_from_local_file_unclear	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_30b176b2d082	Mohler & Seitz (2012)	havranek_armington	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/havranek_meta_analysis/armington/armington.xlsx	c547202f7665d63d94c7425bd255b19f954875bc827e1158a8b25dd401c08481	external_corpus_mirror								havranekArmingtonData	10.1016/j.jinteco.2020.103383	https://doi.org/10.1016/j.jinteco.2020.103383	Estimating the Armington Elasticity: The Importance of Study Design and Publication Bias	https://doi.org/10.1016/j.jinteco.2020.103383	10.1007/s10290-012-0126-1	The gains from variety in the European Union		0.164	title_year_journal	candidate_low_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Mohler+%26+Seitz+%282012%29+2009.0	https://doi.org/10.1007/s10290-012-0126-1	crossref_doi	represented_work_crossref_candidate_low_similarity	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	2	external_source_assertion	false	false	false	true	true	false
sr_eaab9016f715	Proportion of Participants With Clinical Remission Per Mayo Score at Week 8	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT00385736	https://clinicaltrials.gov/study/NCT00385736			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT00385736	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
