mapping_id	from_source_id	to_source_id	relationship_type	relationship_subtype	mapping_assertion_source_id	mapping_assertion_access_id	mapping_assertion_locator	mapping_assertion_url	mapping_assertion_verbatim_text	mapping_evidence_type	external_relationship_id	external_relationship_url	relationship_date	relationship_updated_at	relationship_timing	prereg_registry_name	prereg_registration_id	prereg_document_type	prereg_primary_outcome_text	prereg_hypothesis_text	replication_kind	replication_target_claim	replication_original_result_id	replication_replicating_result_id	replication_outcome_match	replication_sample_relation	replication_design_relation	collection_role	dedupe_group_id	relationship_confidence	notes
map_e0009eaa625b	src_tosh2024	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	corpus_asserts_result_for_paper	database_child_result	src_tosh2024	acc_fac8f1bdf174	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	https://doi.org/10.1509/jmr.14.0130	label=Pressed for Time? Goal Conflict Shapes how Time is Perceived, Spent, and Valued | source_directness=candidate_child_numeric_row | effect_or_stat=0.5003828019545271 | N_text=123.0 | p_or_z=2.774756866128058 | plotted_D=0.5003828019545271 | plotted_N=123.0 | transform=fred_p_value_to_2absz_sqrtN; N: fred_original_n | source_file=data/raw/corpus_candidates/fred/FReD.xlsx	metadata_field	10.1509/jmr.14.0130	https://doi.org/10.1509/jmr.14.0130			not_applicable													sampled_child_result		medium	source_result_id=sr_581b0190b9f5; Inferred from dot-level parent source family and represented paper/result key.
map_1a2b2ad48888	src_klein2018	work_title_many_labs_2_anderson_1	corpus_asserts_result_for_paper	direct_replication	src_klein2018	acc_95d516eb65a0	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	https://doi.org/10.1371/journal.pone.0309135	label=Many Labs 2 - Anderson.1 | source_directness=replication_pair_source_row | effect_or_stat=0.04234 | N_text=6905.0 | plotted_D=0.04234 | plotted_N=6905.0 | transform=replication-pair D/N imported from integrated replication pair source row | source_file=data/raw/replication_projects/ml2/table5data_RM.csv	code_or_package_manifest	ml2_Anderson.1	https://doi.org/10.1371/journal.pone.0309135			not_applicable													sampled_child_result	ml2_Anderson.1	medium	source_result_id=sr_5c714fede5eb; Inferred from dot-level parent source family and represented paper/result key.
map_299e69f6c90e	src_tyner2026	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	corpus_asserts_result_for_paper	database_child_result	src_tyner2026	acc_257dfff88ee0	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.1086/658469	label=When Your World Must Be Defended: Choosing Products To Justify The System | source_directness=candidate_child_numeric_row | effect_or_stat=0.5362916143780116 | N_text=138.0 | p_or_z=-3.15 | plotted_D=0.5362916143780116 | plotted_N=138.0 | transform=score_free_text_2_abs_z_over_sqrtN; N: score_free_text_sample_size_parse | source_file=data/raw/corpus_candidates/score/extracted_claims.csv	metadata_field	10.1086/658469	https://doi.org/10.1086/658469			not_applicable													sampled_child_result		medium	source_result_id=sr_8144e362ed8b; Inferred from dot-level parent source family and represented paper/result key.
map_4aeebdcdc96c	src_tyner2026	work_title_how_does_the_design_of_waste_disposal_signage_influence_waste_disp	corpus_asserts_result_for_paper	database_child_result	src_tyner2026	acc_257dfff88ee0	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.1016/j.jenvp.2018.07.009	label=How Does The Design Of Waste Disposal Signage Influence Waste Disposal Behavior? | source_directness=candidate_child_numeric_row | effect_or_stat=0.46 | N_text=43.0 | plotted_D=0.46 | plotted_N=43.0 | transform=score_free_text_reported_d_or_dz; N: score_free_text_sample_size_parse | source_file=data/raw/corpus_candidates/score/extracted_claims.csv	metadata_field	10.1016/j.jenvp.2018.07.009	https://doi.org/10.1016/j.jenvp.2018.07.009			not_applicable													sampled_child_result		medium	source_result_id=sr_936ecd0105d4; Inferred from dot-level parent source family and represented paper/result key.
map_c169bfabcba9	src_motyl2017state	work_title_van_prooijen_j_w_van_dijk_e_2014_when_consequence_size_predicts_be	corpus_asserts_result_for_paper	database_child_result	src_motyl2017state	acc_6e9aff6ea42d	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	https://doi.org/10.1016/j.jesp.2014.06.006	label=van Prooijen, J. W., & van Dijk, E. (2014). When consequence size predicts belief in conspiracy theories: The moderating role of perspective taking. Journal of Experimental Social Psychology, 55, 63-73. | source_directness=candidate_child_numeric_row | effect_or_stat=2.4 | N_text=79.0 | p_or_z=2.4 | plotted_D=0.5542562584220406 | plotted_N=79.0 | transform=2_abs_t_over_sqrt_df; N: reported_sample_size | source_file=data/raw/corpus_candidates/motyl_2017/ScienceStatus_C.csv	metadata_field		https://doi.org/10.1016/j.jesp.2014.06.006			not_applicable													sampled_child_result		medium	source_result_id=sr_7902813ac3c1; Inferred from dot-level parent source family and represented paper/result key.
map_e19120e23170	src_du2024	work_title_percent_of_patients_in_histological_remission_30_eos_hpf	database_reports_paper_result	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT03473977	label=Percent of Patients in Histological Remission (<30 Eos/Hpf) | source_directness=raw_ctgov_registry_row | effect_or_stat=0.0001 | N_text=26.0 | p_or_z=0.0001 | plotted_D=1.5260156883266256 | plotted_N=26.0 | transform=registry p-value/enrollment to D proxy; raw row recovered with NCT_ID/outcome_title | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT03473977	https://clinicaltrials.gov/study/NCT03473977			not_applicable													sampled_child_result		medium	source_result_id=sr_e75bc376a0b1; Inferred from dot-level parent source family and represented paper/result key.
map_953c3771ba23	src_tosh2024	work_doi_10_1111_j_1467_9280_2008_02045_x	corpus_asserts_result_for_paper	direct_replication	src_tosh2024	acc_4c6ecf2ff3fc	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	https://doi.org/10.1111/j.1467-9280.2008.02045.x	label=The Value of Believing in Free Will | source_directness=replication_pair_source_row | effect_or_stat=1.1490119979480506 | N_text=30.0 | plotted_D=1.1490119979480506 | plotted_N=30.0 | transform=replication-pair D/N imported from integrated replication pair source row | source_file=data/raw/replication_projects/fred/FReD.xlsx	code_or_package_manifest	10.1111/j.1467-9280.2008.02045.x	https://doi.org/10.1111/j.1467-9280.2008.02045.x			not_applicable													sampled_child_result	fred_arb53_1993	medium	source_result_id=sr_9eeaae2c75a9; Inferred from dot-level parent source family and represented paper/result key.
map_7ad7e4daf463	src_olsson2023publicationbias	work_title_olsson_sundell_2023_397	corpus_asserts_result_for_paper	database_child_result	src_olsson2023publicationbias	acc_c82cc0154174	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.1371/journal.pone.0281110	label=olsson_sundell_2023_397 | source_directness=candidate_child_numeric_row | effect_or_stat=0.67 | N_text=116.0 | plotted_D=0.67 | plotted_N=116.0 | transform=reported_cohens_d; N: reported_analytic_sample_size | source_file=data/raw/publication_bias_direct/olsson_sundell_2023/pone.0281110.s003.xlsx	metadata_field	10.1371/journal.pone.0281110	https://doi.org/10.1371/journal.pone.0281110			not_applicable													sampled_child_result		medium	source_result_id=sr_de9d02f3efe7; Inferred from dot-level parent source family and represented paper/result key.
map_ea8f68a98a41	src_tosh2024	work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	corpus_asserts_result_for_paper	direct_replication	src_tosh2024	acc_31f42dbf57b1	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	https://doi.org/10.1037/pspi0000121	label=Political ideology predicted nostalgia, meaning that the more conservative participants were, the more nostalgic they were, b = .10, SE = .03, t(261) = 3.12, p = .002, R^2 = .04, 95% confidence interval (CI_b) [.03; .17]. | source_directness=replication_pair_source_row | effect_or_stat=0.33064557306171455 | N_text=379.0 | plotted_D=0.3306455730617145 | plotted_N=379.0 | transform=replication-pair D/N imported from integrated replication pair source row | source_file=data/raw/replication_projects/fred/FReD.xlsx	code_or_package_manifest	10.1037/pspi0000121	https://doi.org/10.1037/pspi0000121			not_applicable													sampled_child_result	fred_e3g7_single_trace_2034	medium	source_result_id=sr_a1c0077f9cb0; Inferred from dot-level parent source family and represented paper/result key.
map_a055fd94acba	src_kuhberger2014publicationbias	work_title_kuhberger_905	corpus_asserts_result_for_paper	database_child_result	src_kuhberger2014publicationbias	acc_243241970d60	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.1371/journal.pone.0105825	label=kuhberger_905 | source_directness=candidate_child_numeric_row | effect_or_stat=2.162248622 | N_text=32.0 | p_or_z=2.162248622 | plotted_D=0.7644703316137339 | plotted_N=32.0 | transform=reported_p_to_z_to_2absz_sqrtN; N: reported_filtered_n | source_file=data/raw/corpus_candidates/kuhberger_2014/pone.0105825.s002.sav	metadata_field	10.1371/journal.pone.0105825	https://doi.org/10.1371/journal.pone.0105825			not_applicable													sampled_child_result		medium	source_result_id=sr_72e0ac9be373; Inferred from dot-level parent source family and represented paper/result key.
map_45df26e57e57	src_havranekarmingtondata	work_title_corbo_osbat_2013	corpus_asserts_result_for_paper	database_child_result	src_havranekarmingtondata	acc_7dd399e6a2a0	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.2139/ssrn.2246577	label=Corbo & Osbat (2013) | source_directness=candidate_child_numeric_row | effect_or_stat=3.3 | se=3.3 | N_text=105.0 | p_or_z=1.0 | plotted_D=0.1951800145897066 | plotted_N=105.0 | transform=estimate_or_t_to_2absz_sqrtN; N: nobs | source_file=data/raw/corpus_candidates/havranek_meta_analysis/armington/armington.xlsx	metadata_field		https://doi.org/10.2139/ssrn.2246577			not_applicable													sampled_child_result		medium	source_result_id=sr_f44201a1b8b4; Inferred from dot-level parent source family and represented paper/result key.
map_936d66a432a9	src_tosh2024	work_title_object_working_memory_is_employed_during_mental_rotation	corpus_asserts_result_for_paper	direct_replication	src_tosh2024	acc_31f42dbf57b1	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	https://doi.org/10.3758/bf03194043	label=object working memory is employed during mental rotation | source_directness=replication_pair_source_row | effect_or_stat=0.07338523096552887 | N_text=119.0 | plotted_D=0.0733852309655288 | plotted_N=119.0 | transform=replication-pair D/N imported from integrated replication pair source row | source_file=data/raw/replication_projects/fred/FReD.xlsx	code_or_package_manifest	10.3758/bf03194043	https://doi.org/10.3758/bf03194043			not_applicable													sampled_child_result	fred_additional_studies235_1885	medium	source_result_id=sr_b6505d27d5ef; Inferred from dot-level parent source family and represented paper/result key.
map_b5e0bafede89	src_du2024	work_title_phase_ii_change_in_depressive_symptoms	database_reports_paper_result	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT04524598	label=Phase II - Change in Depressive Symptoms | source_directness=candidate_child_numeric_row | effect_or_stat=-2.306 | N_text=227.0 | p_or_z=2.273434650942775 | plotted_D=0.1857464199766532 | plotted_N=227.0 | transform=registry_p_to_absz_to_2absz_sqrtN; N: trial_enrollment | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT04524598	https://clinicaltrials.gov/study/NCT04524598			not_applicable													sampled_child_result		medium	source_result_id=sr_8b7d83b63310; Inferred from dot-level parent source family and represented paper/result key.
map_3edc0d74e472	src_tyner2026	work_title_violent_offending_and_victimization_in_adolescence_social_network	corpus_asserts_result_for_paper	database_child_result	src_tyner2026	acc_257dfff88ee0	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.1111/1745-9125.12112	label=Violent Offending And Victimization In Adolescence: Social Network Mechanisms And Homophily* | source_directness=candidate_child_numeric_row | effect_or_stat=0.14910799918953174 | N_text=1948.0 | p_or_z=3.2905267314918945 | plotted_D=0.1491079991895317 | plotted_N=1948.0 | transform=score_free_text_p_value_threshold_lower_bound_to_2absz_sqrtN; N: score_free_text_sample_size_parse | source_file=data/raw/corpus_candidates/score/extracted_claims.csv	metadata_field	10.1111/1745-9125.12112	https://doi.org/10.1111/1745-9125.12112			not_applicable													sampled_child_result		medium	source_result_id=sr_2eb0fc250a2a; Inferred from dot-level parent source family and represented paper/result key.
map_7e67cc7abe4d	src_tosh2024	work_doi_10_1002_acp_1376	corpus_asserts_result_for_paper	direct_replication	src_tosh2024	acc_4c6ecf2ff3fc	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	https://doi.org/10.1002/acp.1376	label=Eyewitness memory following discussion: using the MORI technique with a Western sample | source_directness=replication_pair_source_row | effect_or_stat=0.32768727068414033 | N_text=40.0 | plotted_D=0.3276872706841403 | plotted_N=40.0 | transform=replication-pair D/N imported from integrated replication pair source row | source_file=data/raw/replication_projects/fred/FReD.xlsx	code_or_package_manifest	10.1002/acp.1376	https://doi.org/10.1002/acp.1376			not_applicable													sampled_child_result	fred_add_ai6_1502	medium	source_result_id=sr_d5187cb33c19; Inferred from dot-level parent source family and represented paper/result key.
map_306da6034ac7	src_tosh2024	work_title_more_effort_is_expected_to_perform_an_additional_unit_of_work_when	corpus_asserts_result_for_paper	direct_replication	src_tosh2024	acc_31f42dbf57b1	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	https://doi.org/10.1006/cogp.1998.0708	label=More effort is expected to perform an additional unit of work when one is closer to than farther away from a goal, as one is outperforming and moving away from it | source_directness=replication_pair_source_row | effect_or_stat=0.3 | N_text=191.0 | plotted_D=0.3 | plotted_N=191.0 | transform=replication-pair D/N imported from integrated replication pair source row | source_file=data/raw/replication_projects/fred/FReD.xlsx	code_or_package_manifest	10.1006/cogp.1998.0708	https://doi.org/10.1006/cogp.1998.0708			not_applicable													sampled_child_result	fred_core_160_25	medium	source_result_id=sr_2af4bf57e7ef; Inferred from dot-level parent source family and represented paper/result key.
map_95911af1ef27	src_schaefer2019meaningfulness	work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_cli_046_6731	corpus_asserts_result_for_paper	database_child_result	src_schaefer2019meaningfulness	acc_1b566ac4d73e	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	https://doi.org/10.1088/1126-6708/2001/11/046	label= | source_directness=candidate_child_numeric_row | effect_or_stat=0.331042355440947 | N_text=60.0 | plotted_D=0.701646415445623 | plotted_N=60.0 | transform=reported_or_derived_r_total_to_d; N: reported_n | source_file=data/raw/corpus_candidates/schaefer_schwarz_2019/studies_without_prereg.xlsx	metadata_field		https://doi.org/10.1088/1126-6708/2001/11/046			not_applicable													sampled_child_result		medium	source_result_id=sr_644891607462; Inferred from dot-level parent source family and represented paper/result key.
