paper_id,prereg,publication_standard,pub_year
qYEg,FALSE,Contemporary Educational Psychology,2015
bV1A,FALSE,Contemporary Educational Psychology,2015
Ye5x,FALSE,Contemporary Educational Psychology,2015
wEgk,FALSE,Contemporary Educational Psychology,2016
ByXQ,FALSE,Contemporary Educational Psychology,2016
rykq,FALSE,Contemporary Educational Psychology,2016
qYag,FALSE,Contemporary Educational Psychology,2016
5dam,FALSE,Contemporary Educational Psychology,2016
5daE,FALSE,Contemporary Educational Psychology,2016
V0lK,FALSE,Contemporary Educational Psychology,2016
aBlx,FALSE,Contemporary Educational Psychology,2016
V0l1,FALSE,Contemporary Educational Psychology,2016
991q,FALSE,Contemporary Educational Psychology,2016
L0lw,FALSE,Contemporary Educational Psychology,2016
AY89,FALSE,Contemporary Educational Psychology,2016
yBxV,FALSE,Contemporary Educational Psychology,2016
W0lN,FALSE,Contemporary Educational Psychology,2016
EZga,FALSE,Contemporary Educational Psychology,2016
R0lV,FALSE,Contemporary Educational Psychology,2016
zVLe,FALSE,Contemporary Educational Psychology,2016
qYab,FALSE,Contemporary Educational Psychology,2016
l25z,FALSE,Contemporary Educational Psychology,2016
W0lr,FALSE,Contemporary Educational Psychology,2016
PDlJ,FALSE,Contemporary Educational Psychology,2016
1BON,FALSE,Contemporary Educational Psychology,2016
PDlZ,FALSE,Contemporary Educational Psychology,2016
EZgj,FALSE,Contemporary Educational Psychology,2016
J0lk,FALSE,Contemporary Educational Psychology,2016
K0ll,FALSE,Contemporary Educational Psychology,2016
G0l4,FALSE,Contemporary Educational Psychology,2016
ed9m,FALSE,Contemporary Educational Psychology,2016
O0l0,FALSE,Contemporary Educational Psychology,2016
O0ly,FALSE,Contemporary Educational Psychology,2016
Yelx,FALSE,Contemporary Educational Psychology,2016
bVl4,FALSE,Contemporary Educational Psychology,2016
R0lL,FALSE,Contemporary Educational Psychology,2016
2VWG,FALSE,Contemporary Educational Psychology,2016
dql2,FALSE,Contemporary Educational Psychology,2016
7OKL,FALSE,Contemporary Educational Psychology,2016
AY8r,FALSE,Contemporary Educational Psychology,2016
ByXd,FALSE,Contemporary Educational Psychology,2016
991l,FALSE,Contemporary Educational Psychology,2016
dqlV,FALSE,Contemporary Educational Psychology,2016
xPyN,FALSE,Contemporary Educational Psychology,2016
7OG2,FALSE,Contemporary Educational Psychology,2017
YeaK,FALSE,Contemporary Educational Psychology,2017
R0qp,FALSE,Contemporary Educational Psychology,2017
YemK,FALSE,Contemporary Educational Psychology,2017
L0Kr,FALSE,Contemporary Educational Psychology,2017
p7Lj,FALSE,Contemporary Educational Psychology,2017
Nv1B,FALSE,Contemporary Educational Psychology,2017
aBxO,FALSE,Contemporary Educational Psychology,2017
dqW2,FALSE,Contemporary Educational Psychology,2017
wEKk,FALSE,Contemporary Educational Psychology,2017
99OY,FALSE,Contemporary Educational Psychology,2017
QDAl,FALSE,Contemporary Educational Psychology,2017
AYV9,FALSE,Contemporary Educational Psychology,2017
0PG2,FALSE,Contemporary Educational Psychology,2017
vkmx,FALSE,Contemporary Educational Psychology,2017
yB14,FALSE,Contemporary Educational Psychology,2017
4qGB,FALSE,Contemporary Educational Psychology,2017
1BG0,FALSE,Contemporary Educational Psychology,2017
AY19,FALSE,Contemporary Educational Psychology,2017
dqk2,FALSE,Contemporary Educational Psychology,2017
W09p,FALSE,Contemporary Educational Psychology,2017
O07y,FALSE,Contemporary Educational Psychology,2017
kaBy,FALSE,Contemporary Educational Psychology,2017
aBdO,FALSE,Contemporary Educational Psychology,2017
4qVB,FALSE,Contemporary Educational Psychology,2017
8WG5,FALSE,Contemporary Educational Psychology,2017
O0BL,FALSE,Contemporary Educational Psychology,2017
ed8m,FALSE,Contemporary Educational Psychology,2017
mKAm,FALSE,Contemporary Educational Psychology,2017
ka1y,FALSE,Contemporary Educational Psychology,2017
mKYm,FALSE,Contemporary Educational Psychology,2017
R0xV,FALSE,Contemporary Educational Psychology,2017
W09N,FALSE,Contemporary Educational Psychology,2017
DLde,FALSE,Contemporary Educational Psychology,2017
1BE0,FALSE,Contemporary Educational Psychology,2017
DLye,FALSE,Contemporary Educational Psychology,2017
2VGk,FALSE,Contemporary Educational Psychology,2017
PDVJ,FALSE,Contemporary Educational Psychology,2017
jRJd,FALSE,Contemporary Educational Psychology,2017
3AGj,FALSE,Contemporary Educational Psychology,2017
0Pm2,FALSE,Contemporary Educational Psychology,2017
G0W4,FALSE,Contemporary Educational Psychology,2017
NvPB,FALSE,Contemporary Educational Psychology,2017
ryWq,FALSE,Contemporary Educational Psychology,2017
K02J,FALSE,Contemporary Educational Psychology,2017
yBP4,FALSE,Contemporary Educational Psychology,2017
V0W1,FALSE,Contemporary Educational Psychology,2017
5dGm,FALSE,Contemporary Educational Psychology,2017
99Ol,FALSE,Contemporary Educational Psychology,2017
gOaA,FALSE,Contemporary Educational Psychology,2017
zVGy,FALSE,Contemporary Educational Psychology,2018
3AXw,FALSE,Contemporary Educational Psychology,2018
zVYy,FALSE,Contemporary Educational Psychology,2018
EZ7y,FALSE,Contemporary Educational Psychology,2018
G0yz,FALSE,Contemporary Educational Psychology,2018
O0YL,FALSE,Contemporary Educational Psychology,2018
ed29,FALSE,Contemporary Educational Psychology,2018
YePN,FALSE,Contemporary Educational Psychology,2018
ryQb,FALSE,Contemporary Educational Psychology,2018
wEGd,FALSE,Contemporary Educational Psychology,2018
0P3l,FALSE,Contemporary Educational Psychology,2018
qYWw,FALSE,Contemporary Educational Psychology,2018
4qEq,FALSE,Contemporary Educational Psychology,2018
2V34,FALSE,Contemporary Educational Psychology,2018
EZOy,FALSE,Contemporary Educational Psychology,2018
AY2N,FALSE,Contemporary Educational Psychology,2018
mKLj,FALSE,Contemporary Educational Psychology,2018
NvEE,FALSE,Contemporary Educational Psychology,2018
Nv7E,FALSE,Contemporary Educational Psychology,2018
wEJd,FALSE,Contemporary Educational Psychology,2018
993Y,FALSE,Contemporary Educational Psychology,2018
yBGw,FALSE,Contemporary Educational Psychology,2018
edk9,FALSE,Contemporary Educational Psychology,2018
W0Qp,FALSE,Contemporary Educational Psychology,2018
8W37,FALSE,Contemporary Educational Psychology,2018
DLby,FALSE,Contemporary Educational Psychology,2018
ByKg,FALSE,Contemporary Educational Psychology,2018
vkKG,FALSE,Contemporary Educational Psychology,2018
5dPx,FALSE,Contemporary Educational Psychology,2018
1B3W,FALSE,Contemporary Educational Psychology,2018
l2xW,FALSE,Contemporary Educational Psychology,2018
kay2,FALSE,Contemporary Educational Psychology,2018
V0Om,FALSE,Contemporary Educational Psychology,2018
p784,FALSE,Contemporary Educational Psychology,2018
AYAN,FALSE,Contemporary Educational Psychology,2018
3A3w,FALSE,Contemporary Educational Psychology,2018
DL1y,FALSE,Contemporary Educational Psychology,2018
bVxJ,FALSE,Contemporary Educational Psychology,2018
4q3q,FALSE,Contemporary Educational Psychology,2018
QDxQ,FALSE,Contemporary Educational Psychology,2018
V0Xm,FALSE,Contemporary Educational Psychology,2018
Z0B9,FALSE,Contemporary Educational Psychology,2018
K0Kx,FALSE,Contemporary Educational Psychology,2018
X0EZ,FALSE,Contemporary Educational Psychology,2018
jRYg,FALSE,Contemporary Educational Psychology,2018
aBWD,FALSE,Contemporary Educational Psychology,2018
7OeP,FALSE,Contemporary Educational Psychology,2018
PDyw,FALSE,Contemporary Educational Psychology,2018
xPGj,FALSE,Contemporary Educational Psychology,2018
lkVZ,FALSE,Criminology,2009
reWR,FALSE,Criminology,2009
W7XG,FALSE,Criminology,2009
AyVG,FALSE,Criminology,2009
zm7O,FALSE,Criminology,2009
weKP,FALSE,Criminology,2009
AyVj,FALSE,Criminology,2009
P1Ya,FALSE,Criminology,2009
VGWE,FALSE,Criminology,2009
G1Zw,FALSE,Criminology,2009
1bGB,FALSE,Criminology,2009
BQAx,FALSE,Criminology,2009
9aGL,FALSE,Criminology,2009
bDLE,FALSE,Criminology,2009
dmWJ,FALSE,Criminology,2009
v32q,FALSE,Criminology,2009
EK5N,FALSE,Criminology,2009
OW7d,FALSE,Criminology,2009
JxaL,FALSE,Criminology,2009
W7XZ,FALSE,Criminology,2009
7WGp,FALSE,Criminology,2009
P1Vd,FALSE,Criminology,2009
Kx2E,FALSE,Criminology,2009
9aGa,FALSE,Criminology,2009
BQ7G,FALSE,Criminology,2009
dmWX,FALSE,Criminology,2009
EKxr,FALSE,Criminology,2009
R8xb,FALSE,Criminology,2009
2bGO,FALSE,Criminology,2009
e18P,FALSE,Criminology,2009
VG8D,FALSE,Criminology,2009
LD1R,FALSE,Criminology,2009
OW7N,FALSE,Criminology,2009
DKyN,FALSE,Criminology,2009
51G2,FALSE,Criminology,2009
51Gz,FALSE,Criminology,2009
aad1,FALSE,Criminology,2009
q3ZN,FALSE,Criminology,2009
R8x9,FALSE,Criminology,2009
q3ZQ,FALSE,Criminology,2009
7Wd1,FALSE,Criminology,2010
JxXe,FALSE,Criminology,2010
3KBG,FALSE,Criminology,2010
KxQD,FALSE,Criminology,2010
4aVV,FALSE,Criminology,2010
N9Pl,FALSE,Criminology,2010
W79G,FALSE,Criminology,2010
9aOa,FALSE,Criminology,2010
XkRb,FALSE,Criminology,2010
mlA4,FALSE,Criminology,2010
OWBN,FALSE,Criminology,2010
jAPr,FALSE,Criminology,2010
8850,FALSE,Criminology,2010
yN1Q,FALSE,Criminology,2010
kqBj,FALSE,Criminology,2010
1bED,FALSE,Criminology,2010
L4mZ,FALSE,Criminology,2010
xpJk,FALSE,Criminology,2010
YgaW,FALSE,Criminology,2010
2bPq,FALSE,Criminology,2010
R8qb,FALSE,Criminology,2010
pN58,FALSE,Criminology,2010
0amZ,FALSE,Criminology,2010
QGAd,FALSE,Criminology,2010
xlrj,FALSE,Criminology,2010
gPQO,FALSE,Criminology,2010
Z42Q,FALSE,Criminology,2010
aaxA,FALSE,Criminology,2010
bD9E,FALSE,Criminology,2011
EKOr,FALSE,Criminology,2011
N97l,FALSE,Criminology,2011
xpGk,FALSE,Criminology,2011
jAYr,FALSE,Criminology,2011
QGxd,FALSE,Criminology,2011
YNQN,FALSE,Criminology,2011
7XmP,FALSE,Criminology,2011
e12P,FALSE,Criminology,2011
P1yd,FALSE,Criminology,2011
kqyj,FALSE,Criminology,2011
Ay1j,FALSE,Criminology,2011
pN88,FALSE,Criminology,2011
y3rw,FALSE,Criminology,2011
G19w,FALSE,Criminology,2011
VGXE,FALSE,Criminology,2011
0a3Z,FALSE,Criminology,2011
XkEb,FALSE,Criminology,2011
weGP,FALSE,Criminology,2011
gPJO,FALSE,Criminology,2011
BQqG,FALSE,Criminology,2011
51A2,FALSE,Criminology,2011
3K3G,FALSE,Criminology,2011
L4JZ,FALSE,Criminology,2011
Z4BQ,FALSE,Criminology,2011
4a3V,FALSE,Criminology,2011
DKbN,FALSE,Criminology,2011
zmGO,FALSE,Criminology,2011
dmkX,FALSE,Criminology,2011
8830,FALSE,Criminology,2011
reQR,FALSE,Criminology,2011
v3Gq,FALSE,Criminology,2011
lkxZ,FALSE,Criminology,2011
mlL4,FALSE,Criminology,2011
q3ON,FALSE,Criminology,2011
aaWA,FALSE,Criminology,2012
AyAj,FALSE,Criminology,2012
1pLW,FALSE,Criminology,2012
JrKv,FALSE,Criminology,2012
OWPb,FALSE,Criminology,2012
9a3a,FALSE,Criminology,2012
W7Ww,FALSE,Criminology,2012
dmaX,FALSE,Criminology,2012
VGOA,FALSE,Criminology,2012
R8Lb,FALSE,Criminology,2012
9aqy,FALSE,Criminology,2012
R8Ak,FALSE,Criminology,2012
KxKD,FALSE,Criminology,2012
1b3D,FALSE,Criminology,2012
51w2,FALSE,Criminology,2012
dmZp,FALSE,Criminology,2012
BQKX,FALSE,Criminology,2012
EK7r,FALSE,Criminology,2012
q3XN,FALSE,Criminology,2012
P1Bd,FALSE,Criminology,2012
Ay2z,FALSE,Criminology,2012
7We1,FALSE,Criminology,2012
YgPW,FALSE,Criminology,2012
OWYN,FALSE,Criminology,2012
W7QG,FALSE,Criminology,2012
Jx2e,FALSE,Criminology,2012
VGOE,FALSE,Criminology,2012
2b3q,FALSE,Criminology,2012
yNGQ,FALSE,Criminology,2012
q3W2,FALSE,Criminology,2012
51Pq,FALSE,Criminology,2012
BQKG,FALSE,Criminology,2012
weJ4,FALSE,Criminology,2013
N9EQ,FALSE,Criminology,2013
QGVm,FALSE,Criminology,2013
zmYY,FALSE,Criminology,2013
RjQp,FALSE,Criminology,2013
mlqZ,FALSE,Criminology,2013
0aZr,FALSE,Criminology,2013
KDJx,FALSE,Criminology,2013
v3KO,FALSE,Criminology,2013
re97,FALSE,Criminology,2013
L48G,FALSE,Criminology,2013
P1BY,FALSE,Criminology,2013
Z4a4,FALSE,Criminology,2013
aGeD,FALSE,Criminology,2013
88AR,FALSE,Criminology,2013
jABQ,FALSE,Criminology,2013
gPXY,FALSE,Criminology,2013
3KXZ,FALSE,Criminology,2013
kqVP,FALSE,Criminology,2013
4aEw,FALSE,Criminology,2013
DK1r,FALSE,Criminology,2013
bDx9,FALSE,Criminology,2013
pNOm,FALSE,Criminology,2013
2ZL4,FALSE,Criminology,2013
EK7x,FALSE,Criminology,2013
Xk98,FALSE,Criminology,2013
e1k7,FALSE,Criminology,2013
G1yp,FALSE,Criminology,2013
lkA2,FALSE,Criminology,2013
zm0Y,FALSE,Criminology,2014
YgRp,FALSE,Criminology,2014
2bQ7,FALSE,Criminology,2014
BQzX,FALSE,Criminology,2014
OWrb,FALSE,Criminology,2014
KxpO,FALSE,Criminology,2014
W7rw,FALSE,Criminology,2014
Jxpy,FALSE,Criminology,2014
W4mp,FALSE,Criminology,2014
7WV9,FALSE,Criminology,2014
3KXZ,FALSE,Criminology,2013
EKlx,FALSE,Criminology,2014
P1rY,FALSE,Criminology,2014
dmrp,FALSE,Criminology,2014
9XLY,FALSE,Criminology,2014
O8QL,FALSE,Criminology,2014
Ay3z,FALSE,Criminology,2014
9apy,FALSE,Criminology,2014
1bk4,FALSE,Criminology,2014
VGrA,FALSE,Criminology,2014
R8rk,FALSE,Criminology,2014
aawQ,FALSE,Criminology,2014
xp1O,FALSE,Criminology,2014
bDr9,FALSE,Criminology,2014
q3v2,FALSE,Criminology,2014
51eq,FALSE,Criminology,2014
yN7p,FALSE,Criminology,2014
Xkr8,FALSE,Criminology,2015
1bQ4,FALSE,Criminology,2015
3KwZ,FALSE,Criminology,2015
xp0O,FALSE,Criminology,2015
e1l7,FALSE,Criminology,2015
pNpm,FALSE,Criminology,2015
QGrm,FALSE,Criminology,2015
G1pp,FALSE,Criminology,2015
5Xjx,FALSE,Criminology,2015
re07,FALSE,Criminology,2015
ml0Z,FALSE,Criminology,2015
we04,FALSE,Criminology,2015
gP0Y,FALSE,Criminology,2015
qlzw,FALSE,Criminology,2015
L4rG,FALSE,Criminology,2015
Z4r4,FALSE,Criminology,2015
7Wp9,FALSE,Criminology,2015
88zR,FALSE,Criminology,2015
Ax5N,FALSE,Criminology,2015
4apw,FALSE,Criminology,2015
v30O,FALSE,Criminology,2015
DKpr,FALSE,Criminology,2015
d2O3,FALSE,Criminology,2015
kq0P,FALSE,Criminology,2015
0aer,FALSE,Criminology,2015
N9rQ,FALSE,Criminology,2015
jArQ,FALSE,Criminology,2015
lk02,FALSE,Criminology,2015
yN0p,FALSE,Criminology,2015
VG0K,FALSE,Criminology,2016
OW00,FALSE,Criminology,2016
W70r,FALSE,Criminology,2016
Kx0O,FALSE,Criminology,2016
VG0A,FALSE,Criminology,2016
9a9q,FALSE,Criminology,2016
2bV7,FALSE,Criminology,2016
OW0b,FALSE,Criminology,2016
dmqp,FALSE,Criminology,2016
AyYr,FALSE,Criminology,2016
aaBQ,FALSE,Criminology,2016
EKZx,FALSE,Criminology,2016
P1DY,FALSE,Criminology,2016
W70w,FALSE,Criminology,2016
9a9y,FALSE,Criminology,2016
R80k,FALSE,Criminology,2016
BQyX,FALSE,Criminology,2016
dmqV,FALSE,Criminology,2016
q3Yg,FALSE,Criminology,2016
Jx0y,FALSE,Criminology,2016
q3Y2,FALSE,Criminology,2016
51dq,FALSE,Criminology,2016
AyYz,FALSE,Criminology,2016
R80L,FALSE,Criminology,2016
51dE,FALSE,Criminology,2016
XkXK,FALSE,Criminology,2017
4aq8,FALSE,Criminology,2017
P1DZ,FALSE,Criminology,2017
88VX,FALSE,Criminology,2017
v3kp,FALSE,Criminology,2017
weEZ,FALSE,Criminology,2017
e1dQ,FALSE,Criminology,2017
pN7E,FALSE,Criminology,2017
ml4V,FALSE,Criminology,2017
BQyd,FALSE,Criminology,2017
jARN,FALSE,Criminology,2017
EKZa,FALSE,Criminology,2017
kq4W,FALSE,Criminology,2017
Z4XK,FALSE,Criminology,2017
YgXx,FALSE,Criminology,2017
lk2J,FALSE,Criminology,2017
L4pw,FALSE,Criminology,2017
reyG,FALSE,Criminology,2017
G10d,FALSE,Criminology,2017
xp4N,FALSE,Criminology,2017
QGXK,FALSE,Criminology,2017
7WBL,FALSE,Criminology,2017
yN4V,FALSE,Criminology,2017
zmV4,FALSE,Criminology,2017
gPOz,FALSE,Criminology,2017
BxOg,FALSE,Criminology,2017
1byN,FALSE,Criminology,2017
3KAJ,FALSE,Criminology,2017
DKLX,FALSE,Criminology,2017
0aP8,FALSE,Criminology,2017
VxZm,FALSE,Criminology,2017
bDVA,FALSE,Criminology,2017
VGeK,FALSE,Criminology,2018
bDXA,FALSE,Criminology,2018
51EE,FALSE,Criminology,2018
2bxG,FALSE,Criminology,2018
q34g,FALSE,Criminology,2018
E0Ry,FALSE,Criminology,2018
OWX0,FALSE,Criminology,2018
P1XZ,FALSE,Criminology,2018
dm4V,FALSE,Criminology,2018
JxLk,FALSE,Criminology,2018
e1zQ,FALSE,Criminology,2018
BQ2d,FALSE,Criminology,2018
R8XL,FALSE,Criminology,2018
DKJX,FALSE,Criminology,2018
we4Z,FALSE,Criminology,2018
zmD4,FALSE,Criminology,2018
EK1a,FALSE,Criminology,2018
KxZl,FALSE,Criminology,2018
P8Zw,FALSE,Criminology,2018
aaXx,FALSE,Criminology,2018
lkrJ,FALSE,Criminology,2018
re4G,FALSE,Criminology,2018
9aAq,FALSE,Criminology,2018
W7jr,FALSE,Criminology,2018
G1Yd,FALSE,Criminology,2018
Ayar,FALSE,Criminology,2018
0dw1,FALSE,Demography,2009
a2lR,FALSE,Demography,2009
RylX,FALSE,Demography,2009
NJba,FALSE,Demography,2009
8Kqa,FALSE,Demography,2009
WVlz,FALSE,Demography,2009
jg8b,FALSE,Demography,2009
e7yW,FALSE,Demography,2009
ygxm,FALSE,Demography,2009
72KZ,FALSE,Demography,2009
wjdW,FALSE,Demography,2009
QY0G,FALSE,Demography,2009
vgqw,FALSE,Demography,2009
zgWw,FALSE,Demography,2009
AB81,FALSE,Demography,2009
d1ll,FALSE,Demography,2009
EdgZ,FALSE,Demography,2009
YqlZ,FALSE,Demography,2009
kgXG,FALSE,Demography,2009
lgQv,FALSE,Demography,2009
rDPr,FALSE,Demography,2009
O1l3,FALSE,Demography,2009
VBlX,FALSE,Demography,2009
Kale,FALSE,Demography,2009
Xbdp,FALSE,Demography,2009
RylN,FALSE,Demography,2009
qgaZ,FALSE,Demography,2009
pg03,FALSE,Demography,2009
3WEa,FALSE,Demography,2009
15OY,FALSE,Demography,2009
P7lr,FALSE,Demography,2009
BbXK,FALSE,Demography,2009
9J1Z,FALSE,Demography,2009
L2Xd,FALSE,Demography,2009
Dq7R,FALSE,Demography,2009
gyL9,FALSE,Demography,2009
JRlJ,FALSE,Demography,2009
xg5A,FALSE,Demography,2009
2OWg,FALSE,Demography,2009
49Pv,FALSE,Demography,2009
5RaB,FALSE,Demography,2009
Zdb7,FALSE,Demography,2009
mgmb,FALSE,Demography,2009
GOxO,FALSE,Demography,2009
bKlk,FALSE,Demography,2010
rDbe,FALSE,Demography,2010
bK5k,FALSE,Demography,2010
EdgX,FALSE,Demography,2010
GOWD,FALSE,Demography,2010
GOlD,FALSE,Demography,2010
P7lb,FALSE,Demography,2010
9JGm,FALSE,Demography,2010
WVXV,FALSE,Demography,2010
3W9O,FALSE,Demography,2010
ygPO,FALSE,Demography,2010
zgL1,FALSE,Demography,2010
Dqd2,FALSE,Demography,2010
Dqm2,FALSE,Demography,2010
vgmv,FALSE,Demography,2010
BbXE,FALSE,Demography,2010
8KGd,FALSE,Demography,2010
e79K,FALSE,Demography,2010
ABVO,FALSE,Demography,2010
QYyq,FALSE,Demography,2010
gya4,FALSE,Demography,2010
VBl5,FALSE,Demography,2010
Ed5X,FALSE,Demography,2010
AB8O,FALSE,Demography,2010
rDke,FALSE,Demography,2010
xgEL,FALSE,Demography,2010
P7Yb,FALSE,Demography,2010
wjgp,FALSE,Demography,2010
qgaz,FALSE,Demography,2010
pgLW,FALSE,Demography,2010
kg18,FALSE,Demography,2010
NJlj,FALSE,Demography,2010
